timestamp,operations,errors,l1_baseline,l2_baseline,l3_baseline,ram_baseline,efficiency,latency_ns
96,544401,0,941,0,499900,440000,9408,175991
96,544501,0,931,0,499900,440000,9408,176760
96,544601,0,924,0,499900,440000,9408,175490
96,544701,0,922,0,499900,440000,9408,175841
96,544801,0,922,0,499900,440000,9408,175881
96,544901,0,915,0,499900,440000,9408,176730
96,545001,0,916,0,499900,440000,9408,176190
96,545101,0,919,0,499900,440000,9408,175241
96,545201,0,914,0,499900,440000,9408,177890
96,545301,0,915,0,499900,440000,9408,176720
96,545401,0,907,0,499900,440000,9408,175391
96,545501,0,892,0,499900,440000,9407,175410
96,545601,0,881,0,499900,440000,9407,175710
96,545701,0,884,0,499900,440000,9407,176101
96,545801,0,887,0,499900,440000,9407,175710
96,545901,0,875,0,499900,440000,9407,176140
96,546001,0,886,0,499900,440000,9407,178441
96,546101,0,887,0,499900,440000,9407,175550
96,546201,0,884,0,499900,440000,9407,176250
96,546301,0,862,0,499900,440000,9407,175531
96,546401,0,862,0,499900,440000,9407,176270
96,546501,0,867,0,499900,440000,9407,178210
96,546601,0,855,0,499900,440000,9407,175961
96,546701,0,863,0,499900,440000,9407,175860
96,546801,0,869,0,499900,440000,9407,177040
96,546901,0,853,0,499900,440000,9407,176111
96,547001,0,844,0,499900,440000,9407,175850
96,547101,0,845,0,499900,440000,9407,175250
96,547201,0,849,0,499900,440000,9407,175980
96,547301,0,851,0,499900,440000,9407,177110
96,547401,0,848,0,499900,440000,9407,176301
96,547501,0,844,0,499900,440000,9407,176160
96,547601,0,843,0,499900,440000,9407,174970
96,547701,0,840,0,499900,440000,9407,175641
96,547801,0,841,0,499900,440000,9407,175851
96,547901,0,828,0,499900,440000,9407,175520
96,548001,0,841,0,499900,440000,9407,174980
96,548101,0,832,0,499900,440000,9407,175411
96,548201,0,835,0,499900,440000,9407,175310
96,548301,0,833,0,499900,440000,9407,175340
96,548401,0,830,0,499900,440000,9407,177861
96,548501,0,827,0,499900,440000,9407,175340
96,548601,0,833,0,499900,440000,9407,176030
96,548701,0,827,0,499900,440000,9407,179501
96,548801,0,836,0,499900,440000,9407,176671
96,548901,0,847,0,499900,440000,9407,175750
96,549001,0,851,0,499900,440000,9407,179360
96,549101,0,844,0,499900,440000,9407,175970
96,549201,0,854,0,499900,440000,9407,176230
96,549301,0,858,0,499900,440000,9407,176231
96,549401,0,859,0,499900,440000,9407,175280
96,549501,0,870,0,499900,440000,9407,175860
96,549601,0,855,0,499900,440000,9407,176251
97,549701,0,862,0,499900,440000,9407,176140
97,549801,0,876,0,499900,440000,9407,178450
97,549901,0,878,0,499900,440000,9407,175620
97,550001,0,876,0,499900,440000,9407,175871
97,550101,0,878,0,499900,440000,9407,175730
97,550201,0,873,0,499900,440000,9407,175890
97,550301,0,879,0,499900,440000,9407,176740
97,550401,0,882,0,499900,440000,9407,176551
97,550501,0,886,0,499900,440000,9407,178071
97,550601,0,893,0,499900,440000,9407,176190
97,550701,0,894,0,499900,440000,9407,175470
97,550801,0,889,0,499900,440000,9407,175540
97,550901,0,893,0,499900,440000,9407,175970
97,551001,0,897,0,499900,440000,9407,176230
97,551101,0,916,0,499900,440000,9408,175391
97,551201,0,908,0,499900,440000,9408,175920
97,551301,0,918,0,499900,440000,9408,177411
97,551401,0,919,0,499900,440000,9408,175110
97,551501,0,918,0,499900,440000,9408,175510
97,551601,0,919,0,499900,440000,9408,175971
97,551701,0,917,0,499900,440000,9408,175250
97,551801,0,922,0,499900,440000,9408,177000
97,551901,0,911,0,499900,440000,9408,175081
97,552001,0,920,0,499900,440000,9408,176110
97,552101,0,918,0,499900,440000,9408,175221
97,552201,0,919,0,499900,440000,9408,176050
97,552301,0,914,0,499900,440000,9408,179120
97,552401,0,937,0,499900,440000,9408,175020
97,552501,0,929,0,499900,440000,9408,175230
97,552601,0,933,0,499900,440000,9408,175121
97,552701,0,934,0,499900,440000,9408,175170
97,552801,0,932,0,499900,440000,9408,176731
97,552901,0,929,0,499900,440000,9408,175640
97,553001,0,926,0,499900,440000,9408,175500
97,553101,0,932,0,499900,440000,9408,175901
97,553201,0,936,0,499900,440000,9408,176190
97,553301,0,938,0,499900,440000,9408,178471
97,553401,0,943,0,499900,440000,9408,175010
97,553501,0,936,0,499900,440000,9408,174940
97,553601,0,934,0,499900,440000,9408,175851
97,553701,0,934,0,499900,440000,9408,175620
97,553801,0,936,0,499900,440000,9408,177181
97,553901,0,952,0,499900,440000,9408,175320
97,554001,0,947,0,499900,440000,9408,175210
97,554101,0,945,0,499900,440000,9408,175320
97,554201,0,953,0,499900,440000,9408,174860
97,554301,0,950,0,499900,440000,9408,175841
97,554401,0,947,0,499900,440000,9408,174930
97,554501,0,949,0,499900,440000,9408,176101
97,554601,0,943,0,499900,440000,9408,175380
97,554701,0,943,0,499900,440000,9408,175290
97,554801,0,947,0,499900,440000,9408,175351
97,554901,0,937,0,499900,440000,9408,176380
97,555001,0,950,0,499900,440000,9408,177461
97,555101,0,955,0,499900,440000,9408,175330
97,555201,0,945,0,499900,440000,9408,174720
98,555301,0,946,0,499900,440000,9408,177750
98,555401,0,946,0,499900,440000,9408,175410
98,555501,0,951,0,499900,440000,9408,174810
98,555601,0,958,0,499900,440000,9408,175710
98,555701,0,964,0,499900,440000,9408,176050
98,555801,0,972,0,499900,440000,9408,179011
98,555901,0,971,0,499900,440000,9408,175340
98,556001,0,978,0,499900,440000,9408,176080
98,556101,0,989,0,499900,440000,9408,175861
98,556201,0,998,0,499900,440000,9408,174600
98,556301,0,1000,0,499900,440000,9409,176921
98,556401,0,1000,0,499900,440000,9409,175220
98,556501,0,1000,0,499900,440000,9409,175050
98,556601,0,1000,0,499900,440000,9409,175871
98,556701,0,1000,0,499900,440000,9409,176310
98,556801,0,1000,0,499900,440000,9409,177151
98,556901,0,1000,0,499900,440000,9409,174970
98,557001,0,1000,0,499900,440000,9409,175350
98,557101,0,1000,0,499900,440000,9409,175710
98,557201,0,1000,0,499900,440000,9409,174780
98,557301,0,1000,0,499900,440000,9409,176030
98,557401,0,1000,0,499900,440000,9409,175801
98,557501,0,1000,0,499900,440000,9409,177300
98,557601,0,1000,0,499900,440000,9409,175580
98,557701,0,1000,0,499900,440000,9409,175430
98,557801,0,1000,0,499900,440000,9409,174850
98,557901,0,1000,0,499900,440000,9409,174831
98,558001,0,1000,0,499900,440000,9409,174910
98,558101,0,1000,0,499900,440000,9409,174771
98,558201,0,1000,0,499900,440000,9409,177390
98,558301,0,1000,0,499900,440000,9409,175721
98,558401,0,1000,0,499900,440000,9409,175540
98,558501,0,1000,0,499900,440000,9409,175001
98,558601,0,1000,0,499900,440000,9409,174910
98,558701,0,1000,0,499900,440000,9409,175251
98,558801,0,993,0,499900,440000,9408,174820
98,558901,0,993,0,499900,440000,9408,175410
98,559001,0,1000,0,499900,440000,9409,175231
98,559101,0,1000,0,499900,440000,9409,174910
98,559201,0,1000,0,499900,440000,9409,175861
98,559301,0,1000,0,499900,440000,9409,175100
98,559401,0,1000,0,499900,440000,9409,175160
98,559501,0,1000,0,499900,440000,9409,175550
98,559601,0,1000,0,499900,440000,9409,175650
98,559701,0,1000,0,499900,440000,9409,175671
98,559801,0,1000,0,499900,440000,9409,174730
98,559901,0,1000,0,499900,440000,9409,177831
98,560001,0,1000,0,499900,440000,9409,175780
98,560101,0,1000,0,499900,440000,9409,175061
98,560201,0,1000,0,499900,440000,9409,175550
98,560301,0,1000,0,499900,440000,9409,174950
98,560401,0,1000,0,499900,440000,9409,178320
98,560501,0,1000,0,499900,440000,9409,175040
98,560601,0,1000,0,499900,440000,9409,175431
98,560701,0,1000,0,499900,440000,9409,175970
98,560801,0,1000,0,499900,440000,9409,175011
98,560901,0,990,0,499900,440000,9408,177100
99,561001,0,988,0,499900,440000,9408,175921
99,561101,0,1000,0,499900,440000,9409,175710
99,561201,0,1000,0,499900,440000,9409,175960
99,561301,0,1000,0,499900,440000,9409,174520
99,561401,0,1000,0,499900,440000,9409,175380
99,561501,0,1000,0,499900,440000,9409,175600
99,561601,0,1000,0,499900,440000,9409,176630
99,561701,0,1000,0,499900,440000,9409,174941
99,561801,0,1000,0,499900,440000,9409,174680
99,561901,0,1000,0,499900,440000,9409,176291
99,562001,0,991,0,499900,440000,9408,175940
99,562101,0,1000,0,499900,440000,9409,176780
99,562201,0,1000,0,499900,440000,9409,174800
99,562301,0,1000,0,499900,440000,9409,175580
99,562401,0,991,0,499900,440000,9408,175490
99,562501,0,992,0,499900,440000,9408,175440
99,562601,0,1000,0,499900,440000,9409,176401
99,562701,0,1000,0,499900,440000,9409,175970
99,562801,0,1000,0,499900,440000,9409,176011
99,562901,0,991,0,499900,440000,9408,176251
99,563001,0,993,0,499900,440000,9408,176470
99,563101,0,994,0,499900,440000,9408,176690
99,563201,0,999,0,499900,440000,9408,178370
99,563301,0,1000,0,499900,440000,9409,175801
99,563401,0,992,0,499900,440000,9408,176000
99,563501,0,994,0,499900,440000,9408,178220
99,563601,0,1000,0,499900,440000,9409,175481
99,563701,0,1000,0,499900,440000,9409,175980
99,563801,0,1000,0,499900,440000,9409,177840
99,563901,0,1000,0,499900,440000,9409,176141
99,564001,0,991,0,499900,440000,9408,176230
99,564101,0,990,0,499900,440000,9408,176941
99,564201,0,1000,0,499900,440000,9409,175491
99,564301,0,999,0,499900,440000,9408,177240
99,564401,0,992,0,499900,440000,9408,179760
99,564501,0,993,0,499900,440000,9408,177520
99,564601,0,990,0,499900,440000,9408,178260
99,564701,0,1000,0,499900,440000,9409,177280
99,564801,0,1000,0,499900,440000,9409,176991
99,564901,0,1000,0,499900,440000,9409,181001
99,565001,0,988,0,499900,440000,9408,176230
99,565101,0,990,0,499900,440000,9408,176850
99,565201,0,987,0,499900,440000,9408,177220
99,565301,0,995,0,499900,440000,9408,176641
99,565401,0,992,0,499900,440000,9408,176650
99,565501,0,992,0,499900,440000,9408,176970
99,565601,0,994,0,499900,440000,9408,176721
99,565701,0,1000,0,499900,440000,9409,176200
99,565801,0,1000,0,499900,440000,9409,176520
99,565901,0,1000,0,499900,440000,9409,176650
99,566001,0,1000,0,499900,440000,9409,175310
99,566101,0,992,0,499900,440000,9408,176580
99,566201,0,989,0,499900,440000,9408,179400
99,566301,0,995,0,499900,440000,9408,177701
99,566401,0,992,0,499900,440000,9408,176211
99,566501,0,993,0,499900,440000,9408,178170
99,566601,0,989,0,499900,440000,9408,176641
100,566701,0,992,0,499900,440000,9408,176701
100,566801,0,1000,0,499900,440000,9409,176840
100,566901,0,1000,0,499900,440000,9409,176460
100,567001,0,1000,0,499900,440000,9409,175071
100,567101,0,989,0,499900,440000,9408,175990
100,567201,0,992,0,499900,440000,9408,175850
100,567301,0,995,0,499900,440000,9408,176201
100,567401,0,1000,0,499900,440000,9409,177560
100,567501,0,995,0,499900,440000,9408,176520
100,567601,0,993,0,499900,440000,9408,177730
100,567701,0,987,0,499900,440000,9408,176790
100,567801,0,997,0,499900,440000,9408,179210
100,567901,0,1000,0,499900,440000,9409,175830
100,568001,0,1000,0,499900,440000,9409,175820
100,568101,0,991,0,499900,440000,9408,179261
100,568201,0,995,0,499900,440000,9408,177160
100,568301,0,997,0,499900,440000,9408,176570
100,568401,0,1000,0,499900,440000,9409,176400
100,568501,0,990,0,499900,440000,9408,175900
100,568601,0,995,0,499900,440000,9408,175540
100,568701,0,994,0,499900,440000,9408,177311
100,568801,0,988,0,499900,440000,9408,176470
100,568901,0,992,0,499900,440000,9408,176490
100,569001,0,1000,0,499900,440000,9409,178491
100,569101,0,988,0,499900,440000,9408,176460
100,569201,0,990,0,499900,440000,9408,175441
100,569301,0,1000,0,499900,440000,9409,176691
100,569401,0,1000,0,499900,440000,9409,175520
100,569501,0,995,0,499900,440000,9408,175831
100,569601,0,993,0,499900,440000,9408,175500
100,569701,0,989,0,499900,440000,9408,176100
100,569801,0,995,0,499900,440000,9408,175070
100,569901,0,993,0,499900,440000,9408,176180
100,570001,0,1000,0,499900,440000,9409,176311
100,570101,0,1000,0,499900,440000,9409,176470
100,570201,0,994,0,499900,440000,9408,175911
100,570301,0,993,0,499900,440000,9408,175150
100,570401,0,1000,0,499900,440000,9409,175131
100,570501,0,991,0,499900,440000,9408,175320
100,570601,0,995,0,499900,440000,9408,177410
100,570701,0,991,0,499900,440000,9408,176080
100,570801,0,990,0,499900,440000,9408,176090
100,570901,0,994,0,499900,440000,9408,175691
100,571001,0,996,0,499900,440000,9408,176050
100,571101,0,995,0,499900,440000,9408,177021
100,571201,0,991,0,499900,440000,9408,174930
100,571301,0,990,0,499900,440000,9408,175731
100,571401,0,991,0,499900,440000,9408,174990
100,571501,0,1000,0,499900,440000,9409,176020
100,571601,0,989,0,499900,440000,9408,178230
100,571701,0,993,0,499900,440000,9408,175290
100,571801,0,993,0,499900,440000,9408,175811
100,571901,0,986,0,499900,440000,9408,175760
100,572001,0,993,0,499900,440000,9408,175031
100,572101,0,992,0,499900,440000,9408,178050
100,572201,0,991,0,499900,440000,9408,175811
100,572301,0,988,0,499900,440000,9408,176010
101,572401,0,988,0,499900,440000,9408,186031
101,572501,0,991,0,499900,440000,9408,178430
101,572601,0,992,0,499900,440000,9408,175560
101,572701,0,995,0,499900,440000,9408,176121
101,572801,0,993,0,499900,440000,9408,177330
101,572901,0,994,0,499900,440000,9408,176320
101,573001,0,992,0,499900,440000,9408,175351
101,573101,0,991,0,499900,440000,9408,175370
101,573201,0,989,0,499900,440000,9408,176080
101,573301,0,993,0,499900,440000,9408,176411
101,573401,0,993,0,499900,440000,9408,179290
101,573501,0,993,0,499900,440000,9408,175270
101,573601,0,991,0,499900,440000,9408,176070
101,573701,0,993,0,499900,440000,9408,175650
101,573801,0,987,0,499900,440000,9408,176061
101,573901,0,994,0,499900,440000,9408,175120
101,574001,0,991,0,499900,440000,9408,175311
101,574101,0,990,0,499900,440000,9408,175200
101,574201,0,991,0,499900,440000,9408,177661
101,574301,0,991,0,499900,440000,9408,175950
101,574401,0,993,0,499900,440000,9408,176290
101,574501,0,993,0,499900,440000,9408,175480
101,574601,0,989,0,499900,440000,9408,175420
101,574701,0,993,0,499900,440000,9408,178101
101,574801,0,992,0,499900,440000,9408,174870
101,574901,0,981,0,499900,440000,9408,176171
101,575001,0,969,0,499900,440000,9408,179530
101,575101,0,964,0,499900,440000,9408,175620
101,575201,0,958,0,499900,440000,9408,175451
101,575301,0,942,0,499900,440000,9408,177970
101,575401,0,946,0,499900,440000,9408,175971
101,575501,0,937,0,499900,440000,9408,176350
101,575601,0,943,0,499900,440000,9408,175210
101,575701,0,941,0,499900,440000,9408,175180
101,575801,0,942,0,499900,440000,9408,179020
101,575901,0,932,0,499900,440000,9408,175391
101,576001,0,919,0,499900,440000,9408,176020
101,576101,0,918,0,499900,440000,9408,178571
101,576201,0,904,0,499900,440000,9408,175430
101,576301,0,916,0,499900,440000,9408,176270
101,576401,0,905,0,499900,440000,9408,175281
101,576501,0,903,0,499900,440000,9408,176000
101,576601,0,892,0,499900,440000,9407,176231
101,576701,0,896,0,499900,440000,9407,176290
101,576801,0,893,0,499900,440000,9407,175310
101,576901,0,899,0,499900,440000,9407,177500
101,577001,0,890,0,499900,440000,9407,175560
101,577101,0,885,0,499900,440000,9407,175531
101,577201,0,867,0,499900,440000,9407,178830
101,577301,0,865,0,499900,440000,9407,176560
101,577401,0,877,0,499900,440000,9407,175551
101,577501,0,878,0,499900,440000,9407,178380
101,577601,0,882,0,499900,440000,9407,176411
101,577701,0,873,0,499900,440000,9407,176090
101,577801,0,858,0,499900,440000,9407,175791
101,577901,0,849,0,499900,440000,9407,176131
102,578001,0,840,0,499900,440000,9407,176130
102,578101,0,853,0,499900,440000,9407,176481
102,578201,0,855,0,499900,440000,9407,175710
102,578301,0,845,0,499900,440000,9407,176430
102,578401,0,852,0,499900,440000,9407,175391
102,578501,0,851,0,499900,440000,9407,176240
102,578601,0,831,0,499900,440000,9407,178431
102,578701,0,844,0,499900,440000,9407,175761
102,578801,0,831,0,499900,440000,9407,175490
102,578901,0,830,0,499900,440000,9407,178181
102,579001,0,846,0,499900,440000,9407,176340
102,579101,0,826,0,499900,440000,9407,175800
102,579201,0,839,0,499900,440000,9407,178271
102,579301,0,832,0,499900,440000,9407,176380
102,579401,0,833,0,499900,440000,9407,176171
102,579501,0,827,0,499900,440000,9407,178710
102,579601,0,838,0,499900,440000,9407,176350
102,579701,0,826,0,499900,440000,9407,175890
102,579801,0,829,0,499900,440000,9407,176420
102,579901,0,826,0,499900,440000,9407,175760
102,580001,0,827,0,499900,440000,9407,176300
102,580101,0,819,0,499900,440000,9407,175590
102,580201,0,837,0,499900,440000,9407,176170
102,580301,0,830,0,499900,440000,9407,175790
102,580401,0,830,0,499900,440000,9407,176050
102,580501,0,832,0,499900,440000,9407,175450
102,580601,0,844,0,499900,440000,9407,175460
102,580701,0,852,0,499900,440000,9407,176401
102,580801,0,852,0,499900,440000,9407,176280
102,580901,0,839,0,499900,440000,9407,177820
102,581001,0,851,0,499900,440000,9407,175830
102,581101,0,853,0,499900,440000,9407,175660
102,581201,0,865,0,499900,440000,9407,178061
102,581301,0,872,0,499900,440000,9407,175520
102,581401,0,874,0,499900,440000,9407,176111
102,581501,0,873,0,499900,440000,9407,176960
102,581601,0,882,0,499900,440000,9407,175400
102,581701,0,881,0,499900,440000,9407,175320
102,581801,0,879,0,499900,440000,9407,176290
102,581901,0,883,0,499900,440000,9407,176380
102,582001,0,875,0,499900,440000,9407,177910
102,582101,0,887,0,499900,440000,9407,175641
102,582201,0,889,0,499900,440000,9407,176260
102,582301,0,879,0,499900,440000,9407,178211
102,582401,0,882,0,499900,440000,9407,175950
102,582501,0,895,0,499900,440000,9407,175200
102,582601,0,912,0,499900,440000,9408,176241
102,582701,0,909,0,499900,440000,9408,176920
102,582801,0,910,0,499900,440000,9408,176111
102,582901,0,911,0,499900,440000,9408,175440
102,583001,0,910,0,499900,440000,9408,176091
102,583101,0,911,0,499900,440000,9408,177960
102,583201,0,906,0,499900,440000,9408,175700
102,583301,0,911,0,499900,440000,9408,175531
102,583401,0,909,0,499900,440000,9408,178670
102,583501,0,912,0,499900,440000,9408,175531
102,583601,0,915,0,499900,440000,9408,175470
103,583701,0,927,0,499900,440000,9408,178830
103,583801,0,924,0,499900,440000,9408,176061
103,583901,0,921,0,499900,440000,9408,175250
103,584001,0,922,0,499900,440000,9408,175841
103,584101,0,928,0,499900,440000,9408,176080
103,584201,0,927,0,499900,440000,9408,175420
103,584301,0,920,0,499900,440000,9408,176280
103,584401,0,920,0,499900,440000,9408,176190
103,584501,0,922,0,499900,440000,9408,176041
103,584601,0,927,0,499900,440000,9408,176370
103,584701,0,933,0,499900,440000,9408,176281
103,584801,0,942,0,499900,440000,9408,178450
103,584901,0,937,0,499900,440000,9408,176230
103,585001,0,930,0,499900,440000,9408,176220
103,585101,0,933,0,499900,440000,9408,178110
103,585201,0,926,0,499900,440000,9408,175440
103,585301,0,918,0,499900,440000,9408,175220
103,585401,0,940,0,499900,440000,9408,175511
103,585501,0,931,0,499900,440000,9408,175860
103,585601,0,934,0,499900,440000,9408,177571
103,585701,0,937,0,499900,440000,9408,176070
103,585801,0,938,0,499900,440000,9408,175491
103,585901,0,945,0,499900,440000,9408,177890
103,586001,0,946,0,499900,440000,9408,176200
103,586101,0,938,0,499900,440000,9408,176371
103,586201,0,939,0,499900,440000,9408,176680
103,586301,0,931,0,499900,440000,9408,175260
103,586401,0,941,0,499900,440000,9408,178000
103,586501,0,944,0,499900,440000,9408,175410
103,586601,0,952,0,499900,440000,9408,175120
103,586701,0,955,0,499900,440000,9408,177780
103,586801,0,934,0,499900,440000,9408,175180
103,586901,0,951,0,499900,440000,9408,176080
103,587001,0,942,0,499900,440000,9408,175670
103,587101,0,960,0,499900,440000,9408,175291
103,587201,0,947,0,499900,440000,9408,177350
103,587301,0,974,0,499900,440000,9408,176101
103,587401,0,971,0,499900,440000,9408,175220
103,587501,0,969,0,499900,440000,9408,175441
103,587601,0,985,0,499900,440000,9408,176010
103,587701,0,992,0,499900,440000,9408,176901
103,587801,0,991,0,499900,440000,9408,175300
103,587901,0,994,0,499900,440000,9408,174541
103,588001,0,993,0,499900,440000,9408,175830
103,588101,0,991,0,499900,440000,9408,175411
103,588201,0,993,0,499900,440000,9408,177150
103,588301,0,993,0,499900,440000,9408,175161
103,588401,0,989,0,499900,440000,9408,175300
103,588501,0,993,0,499900,440000,9408,175141
103,588601,0,993,0,499900,440000,9408,175330
103,588701,0,1000,0,499900,440000,9409,175741
103,588801,0,991,0,499900,440000,9408,176010
103,588901,0,994,0,499900,440000,9408,175130
103,589001,0,994,0,499900,440000,9408,178560
103,589101,0,996,0,499900,440000,9408,175950
103,589201,0,993,0,499900,440000,9408,175370
103,589301,0,993,0,499900,440000,9408,176071
104,589401,0,991,0,499900,440000,9408,175750
104,589501,0,988,0,499900,440000,9408,175150
104,589601,0,989,0,499900,440000,9408,175211
104,589701,0,994,0,499900,440000,9408,175770
104,589801,0,995,0,499900,440000,9408,179301
104,589901,0,989,0,499900,440000,9408,175020
104,590001,0,992,0,499900,440000,9408,176011
104,590101,0,990,0,499900,440000,9408,175960
104,590201,0,990,0,499900,440000,9408,178320
104,590301,0,994,0,499900,440000,9408,176040
104,590401,0,992,0,499900,440000,9408,176000
104,590501,0,989,0,499900,440000,9408,175140
104,590601,0,992,0,499900,440000,9408,175140
104,590701,0,1000,0,499900,440000,9409,176030
104,590801,0,1000,0,499900,440000,9409,175470
104,590901,0,992,0,499900,440000,9408,176030
104,591001,0,993,0,499900,440000,9408,175280
104,591101,0,990,0,499900,440000,9408,175181
104,591201,0,991,0,499900,440000,9408,175680
104,591301,0,991,0,499900,440000,9408,175211
104,591401,0,993,0,499900,440000,9408,175180
104,591501,0,992,0,499900,440000,9408,175131
104,591601,0,990,0,499900,440000,9408,175460
104,591701,0,993,0,499900,440000,9408,176320
104,591801,0,991,0,499900,440000,9408,175170
104,591901,0,992,0,499900,440000,9408,175921
104,592001,0,993,0,499900,440000,9408,175080
104,592101,0,990,0,499900,440000,9408,175961
104,592201,0,992,0,499900,440000,9408,174960
104,592301,0,1000,0,499900,440000,9409,175450
104,592401,0,991,0,499900,440000,9408,177540
104,592501,0,989,0,499900,440000,9408,175620
104,592601,0,994,0,499900,440000,9408,176021
104,592701,0,987,0,499900,440000,9408,175100
104,592801,0,1000,0,499900,440000,9409,175711
104,592901,0,1000,0,499900,440000,9409,176960
104,593001,0,993,0,499900,440000,9408,175240
104,593101,0,993,0,499900,440000,9408,175460
104,593201,0,989,0,499900,440000,9408,175960
104,593301,0,995,0,499900,440000,9408,176001
104,593401,0,994,0,499900,440000,9408,177110
104,593501,0,990,0,499900,440000,9408,175971
104,593601,0,990,0,499900,440000,9408,177690
104,593701,0,993,0,499900,440000,9408,174711
104,593801,0,991,0,499900,440000,9408,175100
104,593901,0,1000,0,499900,440000,9409,175020
104,594001,0,991,0,499900,440000,9408,174741
104,594101,0,989,0,499900,440000,9408,177700
104,594201,0,993,0,499900,440000,9408,175181
104,594301,0,1000,0,499900,440000,9409,175540
104,594401,0,1000,0,499900,440000,9409,174821
104,594501,0,993,0,499900,440000,9408,174770
104,594601,0,993,0,499900,440000,9408,177561
104,594701,0,992,0,499900,440000,9408,175210
104,594801,0,993,0,499900,440000,9408,175111
104,594901,0,1000,0,499900,440000,9409,175800
105,595001,0,1000,0,499900,440000,9409,175800
105,595101,0,1000,0,499900,440000,9409,175050
105,595201,0,989,0,499900,440000,9408,176010
105,595301,0,1000,0,499900,440000,9409,177361
105,595401,0,1000,0,499900,440000,9409,175060
105,595501,0,993,0,499900,440000,9408,175091
105,595601,0,993,0,499900,440000,9408,176050
105,595701,0,988,0,499900,440000,9408,175921
105,595801,0,993,0,499900,440000,9408,177140
105,595901,0,999,0,499900,440000,9408,175530
105,596001,0,1000,0,499900,440000,9409,175550
105,596101,0,1000,0,499900,440000,9409,175350
105,596201,0,991,0,499900,440000,9408,176041
105,596301,0,1000,0,499900,440000,9409,177820
105,596401,0,1000,0,499900,440000,9409,175791
105,596501,0,1000,0,499900,440000,9409,174880
105,596601,0,995,0,499900,440000,9408,175251
105,596701,0,992,0,499900,440000,9408,175730
105,596801,0,992,0,499900,440000,9408,178850
105,596901,0,1000,0,499900,440000,9409,175220
105,597001,0,1000,0,499900,440000,9409,175490
105,597101,0,1000,0,499900,440000,9409,176060
105,597201,0,1000,0,499900,440000,9409,176150
105,597301,0,999,0,499900,440000,9408,178140
105,597401,0,1000,0,499900,440000,9409,176291
105,597501,0,1000,0,499900,440000,9409,175720
105,597601,0,998,0,499900,440000,9408,177881
105,597701,0,991,0,499900,440000,9408,176510
105,597801,0,993,0,499900,440000,9408,176141
105,597901,0,995,0,499900,440000,9408,177520
105,598001,0,1000,0,499900,440000,9409,176481
105,598101,0,1000,0,499900,440000,9409,176510
105,598201,0,998,0,499900,440000,9408,178280
105,598301,0,998,0,499900,440000,9408,176741
105,598401,0,1000,0,499900,440000,9409,176360
105,598501,0,1000,0,499900,440000,9409,177340
105,598601,0,1000,0,499900,440000,9409,180170
105,598701,0,1000,0,499900,440000,9409,178160
105,598801,0,992,0,499900,440000,9408,178161
105,598901,0,990,0,499900,440000,9408,177811
105,599001,0,1000,0,499900,440000,9409,176140
105,599101,0,1000,0,499900,440000,9409,179100
105,599201,0,996,0,499900,440000,9408,176421
105,599301,0,992,0,499900,440000,9408,176430
105,599401,0,1000,0,499900,440000,9409,176000
105,599501,0,1000,0,499900,440000,9409,175860
105,599601,0,1000,0,499900,440000,9409,176650
105,599701,0,1000,0,499900,440000,9409,175991
105,599801,0,994,0,499900,440000,9408,176450
105,599901,0,991,0,499900,440000,9408,178590
105,600001,0,996,0,499900,440000,9408,177160
105,600101,0,1000,0,499900,440000,9409,176891
105,600201,0,995,0,499900,440000,9408,177760
105,600301,0,998,0,499900,440000,9408,176680
105,600401,0,1000,0,499900,440000,9409,176831
105,600501,0,1000,0,499900,440000,9409,175800
105,600601,0,1000,0,499900,440000,9409,176630
106,600701,0,1000,0,499900,440000,9409,175981
106,600801,0,1000,0,499900,440000,9409,176080
106,600901,0,994,0,499900,440000,9408,176230
106,601001,0,994,0,499900,440000,9408,176101
106,601101,0,1000,0,499900,440000,9409,176840
106,601201,0,1000,0,499900,440000,9409,178461
106,601301,0,993,0,499900,440000,9408,175910
106,601401,0,995,0,499900,440000,9408,177101
106,601501,0,1000,0,499900,440000,9409,177770
106,601601,0,1000,0,499900,440000,9409,176250
106,601701,0,1000,0,499900,440000,9409,177321
106,601801,0,1000,0,499900,440000,9409,175411
106,601901,0,990,0,499900,440000,9408,178010
106,602001,0,993,0,499900,440000,9408,176771
106,602101,0,1000,0,499900,440000,9409,175830
106,602201,0,1000,0,499900,440000,9409,178290
106,602301,0,1000,0,499900,440000,9409,175720
106,602401,0,991,0,499900,440000,9408,176740
106,602501,0,1000,0,499900,440000,9409,177341
106,602601,0,1000,0,499900,440000,9409,175980
106,602701,0,1000,0,499900,440000,9409,175271
106,602801,0,1000,0,499900,440000,9409,175650
106,602901,0,1000,0,499900,440000,9409,176781
106,603001,0,1000,0,499900,440000,9409,175760
106,603101,0,1000,0,499900,440000,9409,175981
106,603201,0,1000,0,499900,440000,9409,174960
106,603301,0,1000,0,499900,440000,9409,177291
106,603401,0,1000,0,499900,440000,9409,175580
106,603501,0,1000,0,499900,440000,9409,175651
106,603601,0,1000,0,499900,440000,9409,175590
106,603701,0,1000,0,499900,440000,9409,175120
106,603801,0,1000,0,499900,440000,9409,175200
106,603901,0,1000,0,499900,440000,9409,175470
106,604001,0,1000,0,499900,440000,9409,175630
106,604101,0,1000,0,499900,440000,9409,177040
106,604201,0,1000,0,499900,440000,9409,175950
